Source,Target,Type,Weight
358291296,559091581,undirected,1
358311805,559091581,undirected,1
559091581,358964615,undirected,1
559091581,360748086,undirected,1
361767802,559091581,undirected,1
361952684,559091581,undirected,1
363801796,559091581,undirected,1
363936816,559091581,undirected,1
559091581,365874630,undirected,1
366128512,559091581,undirected,1
559091581,366405783,undirected,1
369408882,559091581,undirected,1
372622242,559091581,undirected,1
373008163,559091581,undirected,1
376032237,559091581,undirected,1
377290248,559091581,undirected,1
559091581,380873247,undirected,1
382819465,559091581,undirected,1
382986451,559091581,undirected,1
384194649,559091581,undirected,1
384512899,559091581,undirected,1
384632299,559091581,undirected,1
384656977,559091581,undirected,1
387844065,559091581,undirected,1
387906245,559091581,undirected,1
389467780,559091581,undirected,1
390211157,559091581,undirected,1
394305556,559091581,undirected,1
394391497,559091581,undirected,1
395840497,559091581,undirected,1
398238472,559091581,undirected,1
559091581,401212663,undirected,1
559091581,402071774,undirected,1
404517347,559091581,undirected,1
404934520,559091581,undirected,1
405308259,559091581,undirected,1
559091581,405551215,undirected,1
405790281,559091581,undirected,1
407616197,559091581,undirected,1
407656713,559091581,undirected,1
408771745,559091581,undirected,1
409059001,559091581,undirected,1
411031236,559091581,undirected,1
412530960,559091581,undirected,1
412761842,559091581,undirected,1
559091581,414155423,undirected,1
559091581,415051149,undirected,1
415095755,559091581,undirected,1
416073874,559091581,undirected,1
559091581,416939110,undirected,1
418415756,559091581,undirected,1
559091581,424332366,undirected,1
426544907,559091581,undirected,1
431108032,559091581,undirected,1
432437105,559091581,undirected,1
559091581,434710278,undirected,1
437091386,559091581,undirected,1
438488180,559091581,undirected,1
439474578,559091581,undirected,1
440475445,559091581,undirected,1
440571193,559091581,undirected,1
441164605,559091581,undirected,1
441288825,559091581,undirected,1
441705368,559091581,undirected,1
442624493,559091581,undirected,1
444273666,559091581,undirected,1
445934907,559091581,undirected,1
559091581,446064183,undirected,1
448225065,559091581,undirected,1
451253825,559091581,undirected,1
453279059,559091581,undirected,1
455795760,559091581,undirected,1
559091581,457244687,undirected,1
559091581,458732862,undirected,1
462923690,559091581,undirected,1
559091581,464889343,undirected,1
469289552,559091581,undirected,1
469360738,559091581,undirected,1
474696197,559091581,undirected,1
481115125,559091581,undirected,1
482085908,559091581,undirected,1
559091581,485030463,undirected,1
559091581,487394702,undirected,1
492694603,559091581,undirected,1
503863484,559091581,undirected,1
506368616,559091581,undirected,1
559091581,509224655,undirected,1
513086564,559091581,undirected,1
513839240,559091581,undirected,1
518591970,559091581,undirected,1
519726496,559091581,undirected,1
559091581,521878279,undirected,1
530043443,559091581,undirected,1
535664080,559091581,undirected,1
545741947,559091581,undirected,1
554114253,559091581,undirected,1
560118138,559091581,undirected,1
570039013,559091581,undirected,1
559091581,571339598,undirected,1
559091581,573612143,undirected,1
574059011,559091581,undirected,1
577868529,559091581,undirected,1
559091581,580409078,undirected,1
590878816,559091581,undirected,1
559091581,602854607,undirected,1
559091581,607839863,undirected,1
559091581,610370485,undirected,1
622142561,559091581,undirected,1
630615629,559091581,undirected,1
559091581,630843294,undirected,1
633694019,559091581,undirected,1
637723476,559091581,undirected,1
559091581,639986399,undirected,1
646978157,559091581,undirected,1
652021733,559091581,undirected,1
666878956,559091581,undirected,1
559091581,668169215,undirected,1
669625993,559091581,undirected,1
671288053,559091581,undirected,1
558803824,17329530,undirected,1
558803824,78618472,undirected,1
558803824,143898246,undirected,1
558803824,146067611,undirected,1
558803824,169384747,undirected,1
558803824,170817495,undirected,1
558803824,176688631,undirected,1
558803824,215161443,undirected,1
558803824,228928657,undirected,1
558803824,230486741,undirected,1
558803824,236983955,undirected,1
558803824,240810412,undirected,1
558803824,257063366,undirected,1
558803824,257485831,undirected,1
558803824,258218419,undirected,1
558803824,276729518,undirected,1
558803824,287923429,undirected,1
558803824,290073865,undirected,1
558803824,296487847,undirected,1
558803824,305837725,undirected,1
558803824,309675337,undirected,1
558803824,312735279,undirected,1
558803824,318355368,undirected,1
558803824,323929845,undirected,1
558803824,324683159,undirected,1
558803824,329134425,undirected,1
558803824,333560080,undirected,1
558803824,338808328,undirected,1
558803824,389467780,undirected,1
558803824,397879242,undirected,1
558803824,420142339,undirected,1
558803824,430986913,undirected,1
558803824,435840197,undirected,1
558803824,457853786,undirected,1
558803824,460332811,undirected,1
558803824,468330478,undirected,1
558803824,476381588,undirected,1
558803824,477398251,undirected,1
558803824,478569434,undirected,1
558803824,481791079,undirected,1
558803824,483137319,undirected,1
558803824,505971560,undirected,1
558803824,514308458,undirected,1
558803824,523947854,undirected,1
558803824,538617579,undirected,1
558803824,542433565,undirected,1
558803824,545603366,undirected,1
558803824,548258836,undirected,1
558803824,558406617,undirected,1
558803824,563321319,undirected,1
558803824,568429909,undirected,1
558803824,569410013,undirected,1
558803824,577028464,undirected,1
558803824,585426487,undirected,1
558803824,599966370,undirected,1
558803824,607335253,undirected,1
558803824,616962334,undirected,1
558803824,623151442,undirected,1
558803824,630104317,undirected,1
558803824,636965827,undirected,1
558803824,640305337,undirected,1
558803824,643390021,undirected,1
558803824,674609111,undirected,1
557252233,426035,undirected,1
557252233,521381,undirected,1
557252233,530081,undirected,1
557252233,575177,undirected,1
557252233,816755,undirected,1
557252233,862309,undirected,1
557252233,1115471,undirected,1
557252233,1434732,undirected,1
557252233,1443226,undirected,1
557252233,1521286,undirected,1
557252233,1661749,undirected,1
557252233,1709951,undirected,1
557252233,2161966,undirected,1
557252233,2303609,undirected,1
557252233,2391036,undirected,1
557252233,2426465,undirected,1
557252233,2490639,undirected,1
4616736,557252233,undirected,1
557252233,4794965,undirected,1
5631024,557252233,undirected,1
557252233,5701444,undirected,1
6154577,557252233,undirected,1
557252233,6263979,undirected,1
7256960,557252233,undirected,1
7534200,557252233,undirected,1
557252233,9433781,undirected,1
557252233,9557150,undirected,1
10377952,557252233,undirected,1
557252233,10816407,undirected,1
557252233,11070556,undirected,1
557252233,11422741,undirected,1
557252233,11941484,undirected,1
557252233,13363151,undirected,1
557252233,14274318,undirected,1
557252233,14658941,undirected,1
14832848,557252233,undirected,1
557252233,16256707,undirected,1
557252233,16264484,undirected,1
557252233,16289691,undirected,1
557252233,16319156,undirected,1
557252233,17078266,undirected,1
557252233,17123655,undirected,1
17136800,557252233,undirected,1
557252233,17763028,undirected,1
18120248,557252233,undirected,1
557252233,18766133,undirected,1
557252233,18937799,undirected,1
557252233,19351283,undirected,1
19463048,557252233,undirected,1
557252233,19500230,undirected,1
557252233,19536094,undirected,1
557252233,19662284,undirected,1
557252233,19873661,undirected,1
557252233,21208738,undirected,1
557252233,21424893,undirected,1
557252233,22021346,undirected,1
557252233,22323925,undirected,1
557252233,22649148,undirected,1
557252233,23152551,undirected,1
557252233,23631637,undirected,1
557252233,23892778,undirected,1
557252233,24499035,undirected,1
557252233,27286242,undirected,1
557252233,27631399,undirected,1
557252233,28317331,undirected,1
557252233,28879310,undirected,1
557252233,29123170,undirected,1
557252233,29231301,undirected,1
557252233,29272645,undirected,1
557252233,30907179,undirected,1
557252233,31607111,undirected,1
31717136,557252233,undirected,1
32370000,557252233,undirected,1
557252233,32460947,undirected,1
32682616,557252233,undirected,1
557252233,33766725,undirected,1
36250144,557252233,undirected,1
557252233,36532423,undirected,1
557252233,36926172,undirected,1
557252233,37283589,undirected,1
557252233,37932518,undirected,1
557252233,38115223,undirected,1
557252233,38557940,undirected,1
557252233,39120065,undirected,1
557252233,39230482,undirected,1
557252233,39658459,undirected,1
557252233,40579654,undirected,1
557252233,41448841,undirected,1
557252233,42142220,undirected,1
42454840,557252233,undirected,1
557252233,43279661,undirected,1
557252233,43603876,undirected,1
557252233,45306835,undirected,1
557252233,45310242,undirected,1
557252233,45742473,undirected,1
557252233,46662242,undirected,1
557252233,47515138,undirected,1
557252233,49158967,undirected,1
557252233,49380154,undirected,1
557252233,50563331,undirected,1
557252233,51119531,undirected,1
557252233,52917214,undirected,1
557252233,53062286,undirected,1
54224256,557252233,undirected,1
557252233,55637853,undirected,1
557252233,56131796,undirected,1
557252233,57581823,undirected,1
557252233,58259588,undirected,1
60568944,557252233,undirected,1
557252233,61775639,undirected,1
557252233,62389819,undirected,1
62398872,557252233,undirected,1
557252233,62552007,undirected,1
557252233,62579101,undirected,1
557252233,62659956,undirected,1
557252233,63594971,undirected,1
557252233,63853387,undirected,1
557252233,64385383,undirected,1
557252233,64981251,undirected,1
557252233,65112647,undirected,1
557252233,65424942,undirected,1
557252233,65874818,undirected,1
66210960,557252233,undirected,1
66253680,557252233,undirected,1
69771216,557252233,undirected,1
557252233,71195836,undirected,1
557252233,72655595,undirected,1
557252233,73606509,undirected,1
557252233,74364355,undirected,1
74397352,557252233,undirected,1
557252233,75310683,undirected,1
557252233,75437587,undirected,1
75734064,557252233,undirected,1
557252233,76659702,undirected,1
557252233,77393787,undirected,1
557252233,77991650,undirected,1
557252233,80308537,undirected,1
557252233,80663838,undirected,1
557252233,84487109,undirected,1
557252233,85647839,undirected,1
89160592,557252233,undirected,1
557252233,89363284,undirected,1
557252233,89391941,undirected,1
557252233,91674511,undirected,1
557252233,92150022,undirected,1
557252233,92407067,undirected,1
557252233,93288707,undirected,1
557252233,93628087,undirected,1
557252233,94241359,undirected,1
557252233,94473436,undirected,1
557252233,96382871,undirected,1
557252233,96915036,undirected,1
557252233,97362395,undirected,1
557252233,97493478,undirected,1
557252233,98379022,undirected,1
557252233,99221331,undirected,1
557252233,99326542,undirected,1
557252233,99784939,undirected,1
557252233,99926628,undirected,1
100442544,557252233,undirected,1
557252233,100537485,undirected,1
557252233,100743802,undirected,1
557252233,101009607,undirected,1
557252233,101110308,undirected,1
557252233,101857155,undirected,1
557252233,102247866,undirected,1
557252233,103277011,undirected,1
557252233,103308252,undirected,1
557252233,104473158,undirected,1
557252233,104576653,undirected,1
557252233,106162507,undirected,1
557252233,107031118,undirected,1
107723136,557252233,undirected,1
107753760,557252233,undirected,1
557252233,108365438,undirected,1
557252233,108679350,undirected,1
557252233,109269781,undirected,1
557252233,111461017,undirected,1
111486328,557252233,undirected,1
557252233,112110406,undirected,1
557252233,112472010,undirected,1
557252233,113307381,undirected,1
557252233,113664779,undirected,1
557252233,115921611,undirected,1
117799568,557252233,undirected,1
557252233,118039514,undirected,1
557252233,118739372,undirected,1
557252233,118990577,undirected,1
119917048,557252233,undirected,1
557252233,121859125,undirected,1
557252233,122349345,undirected,1
557252233,122741559,undirected,1
